date,temp_mean,temp_max,rh_mean,rh_hours_above_60,n_valid_hours,year,month,infection_risk
2022-10-24,14.645833333333334,17.1,84.45833333333333,24,24,2022,10,0
2022-10-25,12.754166666666668,16.8,82.5,24,24,2022,10,0
2022-10-26,13.195833333333333,20.0,87.33333333333333,24,24,2022,10,0
2022-10-27,13.237499999999999,20.8,87.41666666666667,24,24,2022,10,0
2022-10-28,15.2875,21.4,85.875,24,24,2022,10,1
2022-10-29,14.979166666666666,21.8,86.16666666666667,24,24,2022,10,0
2022-10-30,13.733333333333334,20.6,91.45833333333333,24,24,2022,10,0
2022-10-31,10.995833333333332,13.2,98.79166666666667,24,24,2022,10,0
2022-11-01,12.225,16.7,87.33333333333333,24,24,2022,11,0
2022-11-02,9.929166666666667,14.8,79.20833333333333,20,24,2022,11,0
2022-11-03,8.166666666666666,13.3,86.16666666666667,24,24,2022,11,0
2022-11-04,9.820833333333335,11.3,81.875,24,24,2022,11,0
2022-11-05,8.016666666666667,10.6,89.75,24,24,2022,11,0
2022-11-06,5.7875000000000005,10.8,88.0,24,24,2022,11,0
2022-11-07,10.883333333333333,13.2,81.16666666666667,24,24,2022,11,0
2022-11-08,10.070833333333333,15.9,79.79166666666667,23,24,2022,11,0
2022-11-09,11.679166666666667,14.2,87.75,24,24,2022,11,0
2022-11-10,9.416666666666666,13.3,86.75,24,24,2022,11,0
2022-11-11,5.7875000000000005,11.8,94.5,24,24,2022,11,0
2022-11-12,4.895833333333333,7.0,98.83333333333333,24,24,2022,11,0
2022-11-13,5.570833333333333,12.6,87.25,23,24,2022,11,0
2022-11-14,6.383333333333333,10.9,86.58333333333333,24,24,2022,11,0
2022-11-15,9.475,13.3,80.0,24,24,2022,11,0
2022-11-16,9.745833333333334,13.4,84.45833333333333,24,24,2022,11,0
2022-11-17,8.575000000000001,11.6,90.45833333333333,24,24,2022,11,0
2022-11-18,7.55,9.2,92.41666666666667,24,24,2022,11,0
2022-11-19,0.2333333333333333,1.7,93.45833333333333,24,24,2022,11,0
2022-11-20,2.0541666666666667,4.8,93.29166666666667,24,24,2022,11,0
2022-11-21,4.954166666666667,6.7,84.41666666666667,24,24,2022,11,0
2022-11-22,4.9875,7.5,85.08333333333333,24,24,2022,11,0
2022-11-23,5.033333333333333,10.1,84.375,24,24,2022,11,0
2022-11-24,6.591666666666666,9.9,88.83333333333333,24,24,2022,11,0
2022-11-25,3.6916666666666664,6.4,94.58333333333333,24,24,2022,11,0
2022-11-26,5.0875,6.9,92.04166666666667,24,24,2022,11,0
2022-11-27,1.3166666666666667,3.7,93.16666666666667,24,24,2022,11,0
2022-11-28,3.829166666666667,5.0,89.04166666666667,24,24,2022,11,0
2022-11-29,4.804166666666666,5.7,94.125,24,24,2022,11,0
2022-11-30,4.8,4.8,96.0,1,1,2022,11,0
